date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2024-12-15,Adamaoua,Faro-et-Déo,Galim tignère,7601,7.1,12.47,milk and dairy,Milk (powder),238,400 G,actual,Retail,XAF,3000,4.81
2024-12-15,Adamaoua,Faro-et-Déo,Galim tignère,7601,7.1,12.47,miscellaneous food,Salt,185,KG,actual,Retail,XAF,225,0.36
2024-12-15,Adamaoua,Faro-et-Déo,Galim tignère,7601,7.1,12.47,miscellaneous food,Sugar,97,KG,actual,Retail,XAF,645,1.03
2024-12-15,Adamaoua,Faro-et-Déo,Galim tignère,7601,7.1,12.47,oil and fats,Oil (cotton),172,L,actual,Retail,XAF,1300,2.08
2024-12-15,Adamaoua,Faro-et-Déo,Galim tignère,7601,7.1,12.47,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1089,1.74
2024-12-15,Adamaoua,Faro-et-Déo,Galim tignère,7601,7.1,12.47,pulses and nuts,Beans (red),78,KG,actual,Retail,XAF,503,0.81
2024-12-15,Adamaoua,Faro-et-Déo,Galim tignère,7601,7.1,12.47,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,458,0.73
2024-12-15,Adamaoua,Faro-et-Déo,Galim tignère,7601,7.1,12.47,vegetables and fruits,Leafy vegetables,765,KG,actual,Retail,XAF,323,0.52
2024-12-15,Adamaoua,Faro-et-Déo,Galim tignère,7601,7.1,12.47,vegetables and fruits,Onions,173,KG,actual,Retail,XAF,511,0.82
2024-12-15,Adamaoua,Faro-et-Déo,Galim tignère,7601,7.1,12.47,vegetables and fruits,Tomatoes,114,KG,actual,Retail,XAF,625,1
2024-12-15,Adamaoua,Mayo-Banyo,Banyo,7603,6.75,11.8,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,221,0.35
2024-12-15,Adamaoua,Mayo-Banyo,Banyo,7603,6.75,11.8,cereals and tubers,Cassava (fresh),291,KG,actual,Retail,XAF,200,0.32
2024-12-15,Adamaoua,Mayo-Banyo,Banyo,7603,6.75,11.8,cereals and tubers,Cocoyam (macabo),866,KG,actual,Retail,XAF,385,0.62
2024-12-15,Adamaoua,Mayo-Banyo,Banyo,7603,6.75,11.8,cereals and tubers,Maize (white),67,KG,actual,Retail,XAF,211,0.34
2024-12-15,Adamaoua,Mayo-Banyo,Banyo,7603,6.75,11.8,cereals and tubers,Potatoes,83,KG,actual,Retail,XAF,250,0.4
2024-12-15,Adamaoua,Mayo-Banyo,Banyo,7603,6.75,11.8,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,XAF,500,0.8
2024-12-15,Adamaoua,Mayo-Banyo,Banyo,7603,6.75,11.8,cereals and tubers,"Rice (long grain, imported)",225,KG,actual,Retail,XAF,600,0.96
2024-12-15,Adamaoua,Mayo-Banyo,Banyo,7603,6.75,11.8,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,500,0.8
2024-12-15,Adamaoua,Mayo-Banyo,Banyo,7603,6.75,11.8,cereals and tubers,Yam,99,KG,actual,Retail,XAF,500,0.8
2024-12-15,Adamaoua,Mayo-Banyo,Banyo,7603,6.75,11.8,"meat, fish and eggs",Eggs,92,1 piece,actual,Retail,XAF,100,0.16
2024-12-15,Adamaoua,Mayo-Banyo,Banyo,7603,6.75,11.8,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2500,4
2024-12-15,Adamaoua,Mayo-Banyo,Banyo,7603,6.75,11.8,milk and dairy,Milk (powder),238,400 G,actual,Retail,XAF,3500,5.61
2024-12-15,Adamaoua,Mayo-Banyo,Banyo,7603,6.75,11.8,miscellaneous food,Salt,185,KG,actual,Retail,XAF,350,0.56
2024-12-15,Adamaoua,Mayo-Banyo,Banyo,7603,6.75,11.8,miscellaneous food,Sugar,97,KG,actual,Retail,XAF,1000,1.6
2024-12-15,Adamaoua,Mayo-Banyo,Banyo,7603,6.75,11.8,pulses and nuts,Beans (red),78,KG,actual,Retail,XAF,700,1.12
2024-12-15,Adamaoua,Mayo-Banyo,Banyo,7603,6.75,11.8,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,632,1.01
2024-12-15,Adamaoua,Mayo-Banyo,Banyo,7603,6.75,11.8,vegetables and fruits,Bananas,254,KG,actual,Retail,XAF,300,0.48
2024-12-15,Adamaoua,Mayo-Banyo,Banyo,7603,6.75,11.8,vegetables and fruits,Leafy vegetables,765,KG,actual,Retail,XAF,425,0.68
2024-12-15,Adamaoua,Mayo-Banyo,Banyo,7603,6.75,11.8,vegetables and fruits,Onions,173,KG,actual,Retail,XAF,813,1.3
2024-12-15,Adamaoua,Mayo-Banyo,Banyo,7603,6.75,11.8,vegetables and fruits,Plantains,147,KG,actual,Retail,XAF,385,0.62
2024-12-15,Adamaoua,Mayo-Banyo,Banyo,7603,6.75,11.8,vegetables and fruits,Tomatoes,114,KG,actual,Retail,XAF,571,0.91
2024-12-15,Adamaoua,Mayo-Banyo,Mayo Darlé,7604,6.5,11.55,cereals and tubers,Cassava (fresh),291,KG,actual,Retail,XAF,185,0.3
2024-12-15,Adamaoua,Mayo-Banyo,Mayo Darlé,7604,6.5,11.55,cereals and tubers,Cocoyam (macabo),866,KG,actual,Retail,XAF,300,0.48
2024-12-15,Adamaoua,Mayo-Banyo,Mayo Darlé,7604,6.5,11.55,cereals and tubers,Maize (white),67,KG,actual,Retail,XAF,141,0.23
2024-12-15,Adamaoua,Mayo-Banyo,Mayo Darlé,7604,6.5,11.55,cereals and tubers,Potatoes,83,KG,actual,Retail,XAF,200,0.32
2024-12-15,Adamaoua,Mayo-Banyo,Mayo Darlé,7604,6.5,11.55,cereals and tubers,Rice (local),71,KG,actual,Retail,XAF,450,0.72
2024-12-15,Adamaoua,Mayo-Banyo,Mayo Darlé,7604,6.5,11.55,cereals and tubers,"Rice (long grain, imported)",225,KG,actual,Retail,XAF,514,0.82
2024-12-15,Adamaoua,Mayo-Banyo,Mayo Darlé,7604,6.5,11.55,cereals and tubers,Taro,598,KG,actual,Retail,XAF,253,0.41
2024-12-15,Adamaoua,Mayo-Banyo,Mayo Darlé,7604,6.5,11.55,"meat, fish and eggs",Eggs,92,1 piece,actual,Retail,XAF,80,0.13
2024-12-15,Adamaoua,Mayo-Banyo,Mayo Darlé,7604,6.5,11.55,"meat, fish and eggs","Fish (tilapia, salted, dried)",719,KG,actual,Retail,XAF,1509,2.42
2024-12-15,Adamaoua,Mayo-Banyo,Mayo Darlé,7604,6.5,11.55,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2425,3.88
2024-12-15,Adamaoua,Mayo-Banyo,Mayo Darlé,7604,6.5,11.55,milk and dairy,Milk (powder),238,400 G,actual,Retail,XAF,3500,5.61
2024-12-15,Adamaoua,Mayo-Banyo,Mayo Darlé,7604,6.5,11.55,miscellaneous food,Salt,185,KG,actual,Retail,XAF,250,0.4
2024-12-15,Adamaoua,Mayo-Banyo,Mayo Darlé,7604,6.5,11.55,miscellaneous food,Sugar,97,KG,actual,Retail,XAF,865,1.39
2024-12-15,Adamaoua,Mayo-Banyo,Mayo Darlé,7604,6.5,11.55,oil and fats,Oil (palm),62,L,actual,Retail,XAF,850,1.36
2024-12-15,Adamaoua,Mayo-Banyo,Mayo Darlé,7604,6.5,11.55,pulses and nuts,Beans (red),78,KG,actual,Retail,XAF,697,1.12
2024-12-15,Adamaoua,Mayo-Banyo,Mayo Darlé,7604,6.5,11.55,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,575,0.92
2024-12-15,Adamaoua,Mayo-Banyo,Mayo Darlé,7604,6.5,11.55,vegetables and fruits,Bananas,254,KG,actual,Retail,XAF,350,0.56
2024-12-15,Adamaoua,Mayo-Banyo,Mayo Darlé,7604,6.5,11.55,vegetables and fruits,Leafy vegetables,765,KG,actual,Retail,XAF,747,1.2
2024-12-15,Adamaoua,Mayo-Banyo,Mayo Darlé,7604,6.5,11.55,vegetables and fruits,Onions,173,KG,actual,Retail,XAF,724,1.16
2024-12-15,Adamaoua,Mayo-Banyo,Mayo Darlé,7604,6.5,11.55,vegetables and fruits,Plantains,147,KG,actual,Retail,XAF,435,0.7
2024-12-15,Adamaoua,Mayo-Banyo,Mayo Darlé,7604,6.5,11.55,vegetables and fruits,Tomatoes,114,KG,actual,Retail,XAF,700,1.12
2024-12-15,Adamaoua,Vina,Ngaoundéré,7607,7.33,13.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,328,0.53
2024-12-15,Adamaoua,Vina,Ngaoundéré,7607,7.33,13.58,cereals and tubers,Cassava (fresh),291,KG,actual,Retail,XAF,197,0.32
2024-12-15,Adamaoua,Vina,Ngaoundéré,7607,7.33,13.58,cereals and tubers,Cocoyam (macabo),866,KG,actual,Retail,XAF,261,0.42
2024-12-15,Adamaoua,Vina,Ngaoundéré,7607,7.33,13.58,cereals and tubers,Maize (white),67,KG,actual,Retail,XAF,256,0.41
2024-12-15,Adamaoua,Vina,Ngaoundéré,7607,7.33,13.58,cereals and tubers,Potatoes,83,KG,actual,Retail,XAF,200,0.32
2024-12-15,Adamaoua,Vina,Ngaoundéré,7607,7.33,13.58,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,XAF,539,0.86
2024-12-15,Adamaoua,Vina,Ngaoundéré,7607,7.33,13.58,cereals and tubers,"Rice (long grain, imported)",225,KG,actual,Retail,XAF,617,0.99
2024-12-15,Adamaoua,Vina,Ngaoundéré,7607,7.33,13.58,cereals and tubers,Sorghum (red),282,KG,actual,Retail,XAF,231,0.37
2024-12-15,Adamaoua,Vina,Ngaoundéré,7607,7.33,13.58,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XAF,530,0.85
2024-12-15,Adamaoua,Vina,Ngaoundéré,7607,7.33,13.58,cereals and tubers,Taro,598,KG,actual,Retail,XAF,302,0.48
2024-12-15,Adamaoua,Vina,Ngaoundéré,7607,7.33,13.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,600,0.96
2024-12-15,Adamaoua,Vina,Ngaoundéré,7607,7.33,13.58,cereals and tubers,Yam,99,KG,actual,Retail,XAF,500,0.8
2024-12-15,Adamaoua,Vina,Ngaoundéré,7607,7.33,13.58,"meat, fish and eggs",Eggs,92,1 piece,actual,Retail,XAF,85,0.14
2024-12-15,Adamaoua,Vina,Ngaoundéré,7607,7.33,13.58,"meat, fish and eggs","Fish (tilapia, salted, dried)",719,KG,actual,Retail,XAF,1775,2.84
2024-12-15,Adamaoua,Vina,Ngaoundéré,7607,7.33,13.58,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2500,4
2024-12-15,Adamaoua,Vina,Ngaoundéré,7607,7.33,13.58,milk and dairy,Milk (powder),238,400 G,actual,Retail,XAF,3000,4.81
2024-12-15,Adamaoua,Vina,Ngaoundéré,7607,7.33,13.58,miscellaneous food,Salt,185,KG,actual,Retail,XAF,300,0.48
2024-12-15,Adamaoua,Vina,Ngaoundéré,7607,7.33,13.58,miscellaneous food,Sugar,97,KG,actual,Retail,XAF,900,1.44
2024-12-15,Adamaoua,Vina,Ngaoundéré,7607,7.33,13.58,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XAF,581,0.93
2024-12-15,Adamaoua,Vina,Ngaoundéré,7607,7.33,13.58,pulses and nuts,Beans (red),78,KG,actual,Retail,XAF,718,1.15
2024-12-15,Adamaoua,Vina,Ngaoundéré,7607,7.33,13.58,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,847,1.36
2024-12-15,Adamaoua,Vina,Ngaoundéré,7607,7.33,13.58,vegetables and fruits,Bananas,254,KG,actual,Retail,XAF,311,0.5
2024-12-15,Adamaoua,Vina,Ngaoundéré,7607,7.33,13.58,vegetables and fruits,Onions,173,KG,actual,Retail,XAF,803,1.29
2024-12-15,Adamaoua,Vina,Ngaoundéré,7607,7.33,13.58,vegetables and fruits,Plantains,147,KG,actual,Retail,XAF,355,0.57
2024-12-15,Adamaoua,Vina,Ngaoundéré,7607,7.33,13.58,vegetables and fruits,Tomatoes,114,KG,actual,Retail,XAF,602,0.96
2024-12-15,Est,Kadey,Batouri,2253,4.44,14.36,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,225,0.36
2024-12-15,Est,Kadey,Batouri,2253,4.44,14.36,cereals and tubers,Cocoyam (macabo),866,KG,actual,Retail,XAF,258,0.41
2024-12-15,Est,Kadey,Batouri,2253,4.44,14.36,cereals and tubers,Maize (yellow),136,KG,actual,Retail,XAF,225,0.36
2024-12-15,Est,Kadey,Batouri,2253,4.44,14.36,cereals and tubers,Potatoes,83,KG,actual,Retail,XAF,183,0.29
2024-12-15,Est,Kadey,Batouri,2253,4.44,14.36,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,XAF,368,0.59
2024-12-15,Est,Kadey,Batouri,2253,4.44,14.36,cereals and tubers,"Rice (long grain, imported)",225,KG,actual,Retail,XAF,600,0.96
2024-12-15,Est,Kadey,Batouri,2253,4.44,14.36,cereals and tubers,Yam,99,KG,actual,Retail,XAF,600,0.96
2024-12-15,Est,Kadey,Batouri,2253,4.44,14.36,"meat, fish and eggs",Eggs,92,1 piece,actual,Retail,XAF,94,0.15
2024-12-15,Est,Kadey,Batouri,2253,4.44,14.36,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,XAF,4117,6.59
2024-12-15,Est,Kadey,Batouri,2253,4.44,14.36,"meat, fish and eggs","Fish (mackerel, fresh)",744,KG,actual,Retail,XAF,1475,2.36
2024-12-15,Est,Kadey,Batouri,2253,4.44,14.36,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,3000,4.81
2024-12-15,Est,Kadey,Batouri,2253,4.44,14.36,milk and dairy,Milk (powder),238,400 G,actual,Retail,XAF,3600,5.77
2024-12-15,Est,Kadey,Batouri,2253,4.44,14.36,miscellaneous food,Salt,185,KG,actual,Retail,XAF,300,0.48
2024-12-15,Est,Kadey,Batouri,2253,4.44,14.36,miscellaneous food,Sugar,97,KG,actual,Retail,XAF,1000,1.6
2024-12-15,Est,Kadey,Batouri,2253,4.44,14.36,oil and fats,Oil (cotton),172,L,actual,Retail,XAF,1500,2.4
2024-12-15,Est,Kadey,Batouri,2253,4.44,14.36,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1000,1.6
2024-12-15,Est,Kadey,Batouri,2253,4.44,14.36,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XAF,1290,2.07
2024-12-15,Est,Kadey,Batouri,2253,4.44,14.36,pulses and nuts,Beans (red),78,KG,actual,Retail,XAF,943,1.51
2024-12-15,Est,Kadey,Batouri,2253,4.44,14.36,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,720,1.15
2024-12-15,Est,Kadey,Batouri,2253,4.44,14.36,vegetables and fruits,Bananas,254,KG,actual,Retail,XAF,200,0.32
2024-12-15,Est,Kadey,Batouri,2253,4.44,14.36,vegetables and fruits,Onions,173,KG,actual,Retail,XAF,625,1
2024-12-15,Est,Kadey,Batouri,2253,4.44,14.36,vegetables and fruits,Plantains,147,KG,actual,Retail,XAF,400,0.64
2024-12-15,Est,Kadey,Gbiti,2254,4.68,14.72,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,200,0.32
2024-12-15,Est,Kadey,Gbiti,2254,4.68,14.72,cereals and tubers,Cocoyam (macabo),866,KG,actual,Retail,XAF,285,0.46
2024-12-15,Est,Kadey,Gbiti,2254,4.68,14.72,cereals and tubers,Maize (yellow),136,KG,actual,Retail,XAF,250,0.4
2024-12-15,Est,Kadey,Gbiti,2254,4.68,14.72,cereals and tubers,Potatoes,83,KG,actual,Retail,XAF,200,0.32
2024-12-15,Est,Kadey,Gbiti,2254,4.68,14.72,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,XAF,450,0.72
2024-12-15,Est,Kadey,Gbiti,2254,4.68,14.72,cereals and tubers,"Rice (long grain, imported)",225,KG,actual,Retail,XAF,600,0.96
2024-12-15,Est,Kadey,Gbiti,2254,4.68,14.72,cereals and tubers,Yam,99,KG,actual,Retail,XAF,500,0.8
2024-12-15,Est,Kadey,Gbiti,2254,4.68,14.72,"meat, fish and eggs",Eggs,92,1 piece,actual,Retail,XAF,97,0.16
2024-12-15,Est,Kadey,Gbiti,2254,4.68,14.72,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,XAF,4133,6.62
2024-12-15,Est,Kadey,Gbiti,2254,4.68,14.72,"meat, fish and eggs","Fish (mackerel, fresh)",744,KG,actual,Retail,XAF,1525,2.44
2024-12-15,Est,Kadey,Gbiti,2254,4.68,14.72,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2400,3.84
2024-12-15,Est,Kadey,Gbiti,2254,4.68,14.72,milk and dairy,Milk (powder),238,400 G,actual,Retail,XAF,3700,5.93
2024-12-15,Est,Kadey,Gbiti,2254,4.68,14.72,miscellaneous food,Salt,185,KG,actual,Retail,XAF,300,0.48
2024-12-15,Est,Kadey,Gbiti,2254,4.68,14.72,miscellaneous food,Sugar,97,KG,actual,Retail,XAF,1000,1.6
2024-12-15,Est,Kadey,Gbiti,2254,4.68,14.72,oil and fats,Oil (cotton),172,L,actual,Retail,XAF,1500,2.4
2024-12-15,Est,Kadey,Gbiti,2254,4.68,14.72,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1100,1.76
2024-12-15,Est,Kadey,Gbiti,2254,4.68,14.72,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XAF,1400,2.24
2024-12-15,Est,Kadey,Gbiti,2254,4.68,14.72,pulses and nuts,Beans (red),78,KG,actual,Retail,XAF,1345,2.15
2024-12-15,Est,Kadey,Gbiti,2254,4.68,14.72,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,1205,1.93
2024-12-15,Est,Kadey,Gbiti,2254,4.68,14.72,vegetables and fruits,Onions,173,KG,actual,Retail,XAF,900,1.44
2024-12-15,Est,Kadey,Gbiti,2254,4.68,14.72,vegetables and fruits,Plantains,147,KG,actual,Retail,XAF,350,0.56
2024-12-15,Est,Kadey,Kentzou,2255,4.18,15.03,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,200,0.32
2024-12-15,Est,Kadey,Kentzou,2255,4.18,15.03,cereals and tubers,Cocoyam (macabo),866,KG,actual,Retail,XAF,275,0.44
2024-12-15,Est,Kadey,Kentzou,2255,4.18,15.03,cereals and tubers,Maize (yellow),136,KG,actual,Retail,XAF,200,0.32
2024-12-15,Est,Kadey,Kentzou,2255,4.18,15.03,cereals and tubers,Potatoes,83,KG,actual,Retail,XAF,200,0.32
2024-12-15,Est,Kadey,Kentzou,2255,4.18,15.03,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,XAF,400,0.64
2024-12-15,Est,Kadey,Kentzou,2255,4.18,15.03,cereals and tubers,"Rice (long grain, imported)",225,KG,actual,Retail,XAF,600,0.96
2024-12-15,Est,Kadey,Kentzou,2255,4.18,15.03,cereals and tubers,Yam,99,KG,actual,Retail,XAF,500,0.8
2024-12-15,Est,Kadey,Kentzou,2255,4.18,15.03,"meat, fish and eggs",Eggs,92,1 piece,actual,Retail,XAF,98,0.16
2024-12-15,Est,Kadey,Kentzou,2255,4.18,15.03,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,XAF,4117,6.59
2024-12-15,Est,Kadey,Kentzou,2255,4.18,15.03,"meat, fish and eggs","Fish (mackerel, fresh)",744,KG,actual,Retail,XAF,1530,2.45
2024-12-15,Est,Kadey,Kentzou,2255,4.18,15.03,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,3000,4.81
2024-12-15,Est,Kadey,Kentzou,2255,4.18,15.03,milk and dairy,Milk (powder),238,400 G,actual,Retail,XAF,3700,5.93
2024-12-15,Est,Kadey,Kentzou,2255,4.18,15.03,miscellaneous food,Salt,185,KG,actual,Retail,XAF,300,0.48
2024-12-15,Est,Kadey,Kentzou,2255,4.18,15.03,miscellaneous food,Sugar,97,KG,actual,Retail,XAF,1000,1.6
2024-12-15,Est,Kadey,Kentzou,2255,4.18,15.03,oil and fats,Oil (cotton),172,L,actual,Retail,XAF,1500,2.4
2024-12-15,Est,Kadey,Kentzou,2255,4.18,15.03,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1100,1.76
2024-12-15,Est,Kadey,Kentzou,2255,4.18,15.03,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XAF,1290,2.07
2024-12-15,Est,Kadey,Kentzou,2255,4.18,15.03,pulses and nuts,Beans (red),78,KG,actual,Retail,XAF,1060,1.7
2024-12-15,Est,Kadey,Kentzou,2255,4.18,15.03,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,720,1.15
2024-12-15,Est,Kadey,Kentzou,2255,4.18,15.03,vegetables and fruits,Onions,173,KG,actual,Retail,XAF,835,1.34
2024-12-15,Est,Kadey,Kentzou,2255,4.18,15.03,vegetables and fruits,Plantains,147,KG,actual,Retail,XAF,400,0.64
2024-12-15,Est,Kadey,Kétté,2256,4.96,14.56,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,200,0.32
2024-12-15,Est,Kadey,Kétté,2256,4.96,14.56,cereals and tubers,Cocoyam (macabo),866,KG,actual,Retail,XAF,270,0.43
2024-12-15,Est,Kadey,Kétté,2256,4.96,14.56,cereals and tubers,Maize (yellow),136,KG,actual,Retail,XAF,335,0.54
2024-12-15,Est,Kadey,Kétté,2256,4.96,14.56,cereals and tubers,Potatoes,83,KG,actual,Retail,XAF,200,0.32
2024-12-15,Est,Kadey,Kétté,2256,4.96,14.56,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,XAF,400,0.64
2024-12-15,Est,Kadey,Kétté,2256,4.96,14.56,cereals and tubers,"Rice (long grain, imported)",225,KG,actual,Retail,XAF,600,0.96
2024-12-15,Est,Kadey,Kétté,2256,4.96,14.56,"meat, fish and eggs",Eggs,92,1 piece,actual,Retail,XAF,98,0.16
2024-12-15,Est,Kadey,Kétté,2256,4.96,14.56,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,XAF,3500,5.61
2024-12-15,Est,Kadey,Kétté,2256,4.96,14.56,"meat, fish and eggs","Fish (mackerel, fresh)",744,KG,actual,Retail,XAF,1540,2.47
2024-12-15,Est,Kadey,Kétté,2256,4.96,14.56,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2400,3.84
2024-12-15,Est,Kadey,Kétté,2256,4.96,14.56,milk and dairy,Milk (powder),238,400 G,actual,Retail,XAF,3700,5.93
2024-12-15,Est,Kadey,Kétté,2256,4.96,14.56,miscellaneous food,Salt,185,KG,actual,Retail,XAF,300,0.48
2024-12-15,Est,Kadey,Kétté,2256,4.96,14.56,miscellaneous food,Sugar,97,KG,actual,Retail,XAF,1000,1.6
2024-12-15,Est,Kadey,Kétté,2256,4.96,14.56,oil and fats,Oil (cotton),172,L,actual,Retail,XAF,1500,2.4
2024-12-15,Est,Kadey,Kétté,2256,4.96,14.56,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1100,1.76
2024-12-15,Est,Kadey,Kétté,2256,4.96,14.56,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XAF,1400,2.24
2024-12-15,Est,Kadey,Kétté,2256,4.96,14.56,pulses and nuts,Beans (red),78,KG,actual,Retail,XAF,1060,1.7
2024-12-15,Est,Kadey,Kétté,2256,4.96,14.56,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,845,1.35
2024-12-15,Est,Kadey,Kétté,2256,4.96,14.56,vegetables and fruits,Onions,173,KG,actual,Retail,XAF,1430,2.29
2024-12-15,Est,Kadey,Kétté,2256,4.96,14.56,vegetables and fruits,Plantains,147,KG,actual,Retail,XAF,350,0.56
2024-12-15,Extrême-Nord,Diamaré,Gazawa,7614,10.54,14.14,cereals and tubers,Maize (white),67,KG,actual,Retail,XAF,261,0.42
2024-12-15,Extrême-Nord,Diamaré,Gazawa,7614,10.54,14.14,cereals and tubers,Potatoes,83,KG,actual,Retail,XAF,296,0.47
2024-12-15,Extrême-Nord,Diamaré,Gazawa,7614,10.54,14.14,cereals and tubers,Rice (local),71,KG,actual,Retail,XAF,484,0.78
2024-12-15,Extrême-Nord,Diamaré,Gazawa,7614,10.54,14.14,cereals and tubers,"Rice (long grain, imported)",225,KG,actual,Retail,XAF,610,0.98
2024-12-15,Extrême-Nord,Diamaré,Gazawa,7614,10.54,14.14,cereals and tubers,Sorghum (red),282,KG,actual,Retail,XAF,250,0.4
2024-12-15,Extrême-Nord,Diamaré,Gazawa,7614,10.54,14.14,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XAF,250,0.4
2024-12-15,Extrême-Nord,Diamaré,Gazawa,7614,10.54,14.14,"meat, fish and eggs","Fish (tilapia, salted, dried)",719,KG,actual,Retail,XAF,1000,1.6
2024-12-15,Extrême-Nord,Diamaré,Gazawa,7614,10.54,14.14,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2500,4
2024-12-15,Extrême-Nord,Diamaré,Gazawa,7614,10.54,14.14,miscellaneous food,Salt,185,KG,actual,Retail,XAF,200,0.32
2024-12-15,Extrême-Nord,Diamaré,Gazawa,7614,10.54,14.14,miscellaneous food,Sugar,97,KG,actual,Retail,XAF,944,1.51
2024-12-15,Extrême-Nord,Diamaré,Gazawa,7614,10.54,14.14,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XAF,629,1.01
2024-12-15,Extrême-Nord,Diamaré,Gazawa,7614,10.54,14.14,vegetables and fruits,Okra (fresh),523,KG,actual,Retail,XAF,300,0.48
2024-12-15,Extrême-Nord,Diamaré,Gazawa,7614,10.54,14.14,vegetables and fruits,Onions,173,KG,actual,Retail,XAF,400,0.64
2024-12-15,Extrême-Nord,Diamaré,Gazawa,7614,10.54,14.14,vegetables and fruits,Tomatoes,114,KG,actual,Retail,XAF,417,0.67
2024-12-15,Extrême-Nord,Diamaré,Maroua,2307,10.6,14.33,cereals and tubers,Maize (white),67,KG,actual,Retail,XAF,400,0.64
2024-12-15,Extrême-Nord,Diamaré,Maroua,2307,10.6,14.33,cereals and tubers,Potatoes,83,KG,actual,Retail,XAF,467,0.75
2024-12-15,Extrême-Nord,Diamaré,Maroua,2307,10.6,14.33,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,XAF,750,1.2
2024-12-15,Extrême-Nord,Diamaré,Maroua,2307,10.6,14.33,cereals and tubers,Rice (local),71,KG,actual,Retail,XAF,600,0.96
2024-12-15,Extrême-Nord,Diamaré,Maroua,2307,10.6,14.33,cereals and tubers,"Rice (long grain, imported)",225,KG,actual,Retail,XAF,500,0.8
2024-12-15,Extrême-Nord,Diamaré,Maroua,2307,10.6,14.33,cereals and tubers,Sorghum (red),282,KG,actual,Retail,XAF,350,0.56
2024-12-15,Extrême-Nord,Diamaré,Maroua,2307,10.6,14.33,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XAF,350,0.56
2024-12-15,Extrême-Nord,Diamaré,Maroua,2307,10.6,14.33,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,500,0.8
2024-12-15,Extrême-Nord,Diamaré,Maroua,2307,10.6,14.33,cereals and tubers,Yam,99,KG,actual,Retail,XAF,1100,1.76
2024-12-15,Extrême-Nord,Diamaré,Maroua,2307,10.6,14.33,"meat, fish and eggs",Eggs,92,1 piece,actual,Retail,XAF,100,0.16
2024-12-15,Extrême-Nord,Diamaré,Maroua,2307,10.6,14.33,"meat, fish and eggs","Fish (mackerel, fresh)",744,KG,actual,Retail,XAF,2000,3.2
2024-12-15,Extrême-Nord,Diamaré,Maroua,2307,10.6,14.33,"meat, fish and eggs","Fish (tilapia, salted, dried)",719,KG,actual,Retail,XAF,1500,2.4
